                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     95,                 1.2386,                 2.3573,                  1.218,                 1.2737,                0.59684,                0.42732,                0.43842,                  0.215,                0.58331,                0.39181,                0.38252,                0.17451,                  1.889,                 3.3991,                  1.865,                 2.0781,             0.00089134,             0.00089134,             0.00089134
                     96,                 1.2046,                 2.3229,                 1.1743,                 1.2672,                0.57847,                0.44584,                0.41769,                0.20443,                0.54779,                0.41848,                0.36839,                0.16791,                 1.9551,                  3.498,                 1.9227,                 2.1454,             0.00088309,             0.00088309,             0.00088309
                     97,                 1.2336,                 2.3331,                 1.1884,                 1.2644,                0.54993,                0.49133,                0.45415,                0.21954,                0.52468,                0.45362,                0.39906,                0.17273,                 1.9068,                  3.489,                 1.9198,                  2.073,             0.00087484,             0.00087484,             0.00087484
                     98,                 1.2469,                  2.367,                 1.2199,                  1.274,                0.59855,                0.44498,                0.44299,                0.21395,                0.52263,                0.39759,                0.35849,                0.16725,                 1.9523,                 3.5054,                 1.9206,                 2.1244,             0.00086659,             0.00086659,             0.00086659
                     99,                 1.2104,                 2.2985,                 1.1712,                 1.2568,                0.58253,                0.40654,                0.41429,                0.21347,                0.57546,                0.39306,                0.38338,                0.17369,                 1.8762,                 3.4571,                 1.8994,                 2.0518,             0.00085834,             0.00085834,             0.00085834
                    100,                 1.2351,                 2.3231,                 1.1911,                 1.2715,                0.58161,                0.37987,                0.41312,                 0.2043,                0.44872,                0.38663,                0.34634,                0.16947,                 1.8868,                 3.4336,                 1.9897,                 2.1126,             0.00085009,             0.00085009,             0.00085009
                    101,                 1.2157,                  2.323,                 1.1661,                 1.2615,                0.58326,                0.42185,                0.45196,                0.21803,                0.54677,                0.39402,                0.39738,                0.17748,                 1.9136,                 3.3559,                 1.8362,                 2.0913,             0.00084184,             0.00084184,             0.00084184
                    102,                 1.2013,                 2.2996,                 1.1609,                 1.2564,                 0.6095,                0.41802,                0.44307,                0.21283,                0.54095,                0.37458,                0.37366,                0.17746,                 1.9843,                 3.4815,                 1.8651,                 2.1898,             0.00083358,             0.00083358,             0.00083358
                    103,                 1.1941,                 2.2684,                 1.1381,                 1.2479,                0.59165,                0.43321,                0.44026,                0.20177,                0.53455,                0.40002,                0.37523,                0.16113,                  1.982,                 3.6303,                 2.0132,                 2.1744,             0.00082533,             0.00082533,             0.00082533
                    104,                 1.2055,                 2.2875,                 1.1613,                 1.2516,                0.63531,                0.41338,                0.43882,                 0.2202,                0.58232,                0.38045,                0.36885,                0.17891,                 1.9363,                 3.5012,                 1.9276,                 2.1173,             0.00081708,             0.00081708,             0.00081708
                    105,                 1.1909,                 2.2776,                  1.123,                 1.2404,                0.61347,                0.43947,                0.45071,                0.21644,                0.52951,                0.40913,                0.38481,                0.17892,                   1.88,                 3.3658,                 1.9033,                 2.1105,             0.00080883,             0.00080883,             0.00080883
                    106,                 1.1768,                 2.2523,                 1.1203,                  1.236,                0.54543,                0.45594,                0.44558,                0.22059,                0.49603,                 0.4179,                0.39288,                0.18182,                 1.9448,                 3.5395,                 1.8362,                 2.1952,             0.00080058,             0.00080058,             0.00080058
                    107,                 1.1995,                 2.2818,                 1.1291,                 1.2433,                0.53052,                0.43831,                0.43933,                0.21611,                0.49962,                0.41164,                0.39048,                0.18279,                 1.9044,                 3.4626,                 1.8308,                 2.1418,             0.00079233,             0.00079233,             0.00079233
                    108,                 1.1916,                 2.2703,                 1.1323,                 1.2383,                0.58715,                0.40769,                0.44816,                0.21762,                0.52851,                0.37467,                0.37231,                0.17538,                 1.9703,                 3.6717,                 1.8664,                 2.2161,             0.00078407,             0.00078407,             0.00078407
                    109,                 1.1829,                 2.2662,                 1.1005,                 1.2275,                 0.6124,                0.38836,                0.44201,                0.21564,                0.52732,                0.35256,                0.37578,                0.17619,                 1.9584,                  3.542,                 1.8642,                 2.2219,             0.00077582,             0.00077582,             0.00077582
                    110,                 1.1763,                 2.2582,                  1.105,                 1.2346,                0.52185,                0.47577,                0.46365,                0.23473,                 0.5315,                 0.4542,                0.41502,                0.18659,                 1.8894,                 3.6516,                 1.7648,                 2.1522,             0.00076757,             0.00076757,             0.00076757
                    111,                 1.1997,                 2.3123,                 1.1554,                 1.2379,                0.51672,                0.44399,                0.42621,                0.20569,                0.57531,                0.34694,                0.34391,                0.15867,                 1.9251,                 3.6328,                 1.8947,                 2.1714,             0.00075932,             0.00075932,             0.00075932
                    112,                  1.183,                 2.2411,                 1.1218,                 1.2309,                0.61869,                0.42811,                0.45875,                0.22671,                0.57334,                 0.3946,                0.38562,                0.17719,                 1.9057,                 3.4264,                 1.9381,                   2.13,             0.00075107,             0.00075107,             0.00075107
                    113,                 1.1614,                 2.2283,                 1.1044,                 1.2246,                0.61084,                0.41222,                0.46131,                0.22044,                0.52086,                0.41274,                 0.3957,                0.18099,                 1.9202,                 3.4058,                 1.9078,                 2.1202,             0.00074282,             0.00074282,             0.00074282
                    114,                 1.1527,                 2.1894,                 1.0609,                 1.2127,                0.58196,                0.43947,                 0.4398,                0.21204,                0.55946,                0.42288,                0.38313,                0.16751,                 1.9139,                  3.424,                 1.9072,                 2.1053,             0.00073456,             0.00073456,             0.00073456
                    115,                 1.1642,                 2.2142,                 1.0728,                 1.2246,                0.55822,                0.40466,                0.42893,                0.21943,                0.55177,                0.39978,                0.39407,                0.17313,                 1.8762,                 3.5404,                 1.9544,                 2.1257,             0.00072631,             0.00072631,             0.00072631
                    116,                 1.1681,                 2.2264,                 1.0876,                 1.2231,                0.51511,                0.44204,                0.42823,                0.22023,                0.50807,                0.43027,                0.37667,                0.17512,                 1.9101,                 3.5687,                 1.9802,                 2.1708,             0.00071806,             0.00071806,             0.00071806
                    117,                 1.1615,                 2.2301,                 1.0936,                 1.2247,                0.50118,                0.48146,                0.45022,                0.22643,                0.48943,                0.47066,                0.40217,                0.18123,                 1.8953,                 3.4383,                 1.8433,                  2.154,             0.00070981,             0.00070981,             0.00070981
                    118,                 1.1443,                 2.1901,                 1.0585,                 1.2129,                0.56354,                0.44283,                0.43774,                0.22184,                0.54007,                0.42695,                 0.3862,                0.17835,                  1.884,                 3.4532,                 1.9281,                 2.1346,             0.00070156,             0.00070156,             0.00070156
                    119,                 1.1481,                 2.1854,                  1.057,                 1.2112,                0.49128,                0.42869,                0.42501,                0.21031,                0.47253,                0.40913,                0.37259,                0.17215,                 1.9466,                  3.553,                 1.9414,                 2.2308,             0.00069331,             0.00069331,             0.00069331
                    120,                 1.1455,                 2.2028,                 1.0576,                 1.2132,                0.48471,                 0.4593,                0.42616,                0.20362,                0.43872,                0.41616,                 0.3468,                0.16653,                 1.9826,                 3.6664,                 1.9659,                 2.2369,             0.00068505,             0.00068505,             0.00068505
                    121,                 1.1509,                 2.2074,                 1.0558,                  1.208,                0.49381,                0.49791,                0.42535,                0.20401,                0.48904,                0.45536,                0.37204,                0.17069,                 1.9931,                 3.6638,                 1.9191,                 2.2837,              0.0006768,              0.0006768,              0.0006768
                    122,                 1.1306,                 2.1746,                 1.0396,                 1.2055,                0.54615,                0.45055,                0.43446,                 0.2094,                0.51707,                0.42926,                0.37686,                0.17347,                 1.9751,                  3.645,                 1.9484,                 2.2811,             0.00066855,             0.00066855,             0.00066855
                    123,                 1.1294,                 2.1574,                 1.0405,                 1.1984,                0.61852,                0.44914,                0.44794,                0.22588,                0.55493,                0.42869,                0.38904,                0.17498,                 1.9534,                  3.757,                 1.8484,                 2.2691,              0.0006603,              0.0006603,              0.0006603
                    124,                 1.1358,                 2.1959,                 1.0575,                 1.2079,                0.61601,                0.42811,                0.46219,                0.22845,                0.53812,                0.41302,                0.39234,                0.18628,                 1.9796,                 3.5879,                 1.8754,                 2.2809,             0.00065205,             0.00065205,             0.00065205
                    125,                 1.1425,                 2.1833,                  1.045,                 1.2067,                 0.4733,                0.49617,                0.43229,                0.21131,                0.44656,                0.47519,                0.38086,                0.17386,                 1.9851,                 3.6111,                 1.9752,                 2.2805,              0.0006438,              0.0006438,              0.0006438
                    126,                 1.1344,                 2.1594,                 1.0405,                 1.2005,                0.54492,                0.47029,                0.45022,                0.21783,                0.51143,                0.44229,                0.38855,                0.17348,                 1.9754,                 3.6862,                 1.9014,                   2.31,             0.00063554,             0.00063554,             0.00063554
                    127,                 1.1222,                 2.1259,                 1.0189,                 1.1953,                0.54621,                0.48143,                0.43115,                0.20866,                0.51533,                0.44453,                0.36789,                0.17162,                 1.9953,                 3.7026,                 1.9895,                 2.2871,             0.00062729,             0.00062729,             0.00062729
                    128,                 1.1263,                 2.1638,                 1.0238,                 1.1984,                0.58109,                 0.4491,                0.42468,                0.20206,                0.55074,                0.41674,                0.36066,                0.16755,                 1.9267,                  3.735,                 1.9723,                 2.2142,             0.00061904,             0.00061904,             0.00061904
                    129,                 1.1294,                 2.1646,                   1.05,                 1.1988,                0.52372,                0.49107,                0.44621,                0.22526,                0.57145,                0.41106,                0.37758,                0.18114,                 1.9315,                 3.6077,                 1.9197,                 2.2299,             0.00061079,             0.00061079,             0.00061079
                    130,                 1.1188,                 2.1555,                 1.0165,                  1.191,                0.61169,                0.47635,                0.45829,                0.22784,                0.57614,                 0.4491,                0.38591,                0.18436,                 1.9692,                 3.6409,                 1.8864,                 2.2831,             0.00060254,             0.00060254,             0.00060254
                    131,                 1.1191,                 2.1418,                 1.0214,                 1.1944,                0.50069,                0.48087,                0.42974,                0.21284,                 0.5262,                0.41732,                0.36671,                0.17186,                  1.938,                 3.7744,                 1.9155,                 2.2975,             0.00059429,             0.00059429,             0.00059429
                    132,                 1.1046,                 2.1265,                 0.9947,                 1.1821,                0.61608,                 0.4579,                0.44812,                  0.217,                0.57872,                0.43065,                0.38859,                0.17039,                 1.9835,                 3.7564,                 1.8986,                 2.3243,             0.00058603,             0.00058603,             0.00058603
                    133,                  1.089,                 2.0761,                0.98911,                 1.1773,                0.54249,                0.46498,                0.43181,                   0.21,                0.54004,                0.43263,                0.38452,                0.17321,                 1.9883,                 3.7015,                 1.9154,                 2.3304,             0.00057778,             0.00057778,             0.00057778
                    134,                 1.0863,                 2.0947,                0.97519,                 1.1781,                0.59289,                0.46278,                0.44673,                0.22133,                0.54352,                0.41732,                0.36933,                0.17806,                 1.9606,                 3.6538,                 1.9101,                 2.2793,             0.00056953,             0.00056953,             0.00056953
                    135,                 1.0989,                 2.1099,                0.98497,                 1.1843,                0.49999,                0.45988,                0.44204,                0.22371,                 0.5083,                0.44256,                0.39283,                0.18254,                 1.9492,                 3.6765,                 1.8965,                 2.2606,             0.00056128,             0.00056128,             0.00056128
                    136,                 1.0915,                  2.101,                0.98781,                 1.1766,                 0.5506,                0.44399,                 0.4455,                0.21188,                0.48415,                0.40086,                0.35881,                0.16994,                 2.0228,                 3.7295,                 1.9196,                 2.3534,             0.00055303,             0.00055303,             0.00055303
                    137,                 1.0901,                 2.1082,                0.98307,                 1.1769,                 0.5348,                0.48274,                0.45068,                0.22108,                0.49848,                0.44981,                0.37615,                0.17705,                 1.9756,                 3.7087,                  1.878,                 2.3511,             0.00054478,             0.00054478,             0.00054478
                    138,                 1.0861,                 2.0891,                0.98349,                 1.1717,                0.52063,                0.47066,                0.42237,                0.20311,                0.51575,                0.44003,                0.36588,                0.16102,                 1.9848,                 3.7824,                 1.8882,                 2.3592,             0.00053652,             0.00053652,             0.00053652
                    139,                 1.0822,                 2.1015,                0.98425,                 1.1743,                0.51434,                0.47519,                0.45076,                0.21508,                0.46688,                0.43205,                 0.3729,                 0.1718,                 1.9849,                 3.6518,                 1.9348,                 2.3377,             0.00052827,             0.00052827,             0.00052827
                    140,                 1.0946,                 2.0972,                0.98822,                 1.1676,                0.60083,                0.42185,                0.43085,                0.20869,                0.53935,                0.37871,                 0.3589,                0.16552,                 1.9693,                  3.687,                 1.9839,                 2.3078,             0.00052002,             0.00052002,             0.00052002
                    141,                 1.0855,                 2.0883,                0.98099,                 1.1731,                0.53473,                0.46861,                0.44452,                0.21228,                 0.4984,                0.39518,                0.36056,                0.17017,                  1.958,                 3.7073,                 1.8669,                 2.3379,             0.00051177,             0.00051177,             0.00051177
                    142,                 1.0775,                 2.0774,                0.97149,                 1.1719,                0.55748,                0.42579,                0.42626,                0.21179,                0.54682,                0.39842,                0.37557,                0.17101,                  1.967,                 3.6782,                 1.9324,                 2.2951,             0.00050352,             0.00050352,             0.00050352
                    143,                 1.0818,                 2.0936,                0.96846,                  1.159,                0.57197,                 0.4325,                0.43769,                0.21951,                0.53992,                0.39912,                0.36258,                0.16964,                 1.9177,                 3.6512,                 1.9579,                  2.257,             0.00049527,             0.00049527,             0.00049527
                    144,                 1.0812,                 2.0841,                0.95557,                 1.1645,                0.51342,                0.50186,                0.45047,                0.22812,                0.48351,                0.42811,                0.38869,                0.17577,                 1.9006,                 3.6775,                 1.9106,                 2.2539,             0.00048701,             0.00048701,             0.00048701
                    145,                 1.0553,                 2.0641,                0.93607,                 1.1532,                0.55134,                0.46498,                0.44406,                  0.223,                0.55051,                0.42879,                0.39488,                0.17472,                 1.8914,                 3.6997,                 1.9616,                  2.219,             0.00047876,             0.00047876,             0.00047876
                    146,                 1.0599,                 2.0633,                0.94784,                 1.1623,                0.51961,                0.45872,                0.43701,                0.20609,                 0.5914,                0.37853,                0.36095,                 0.1621,                 1.8862,                 3.7565,                 2.0155,                 2.2104,             0.00047051,             0.00047051,             0.00047051
                    147,                 1.0536,                 2.0329,                0.92417,                 1.1363,                0.60796,                0.40538,                0.42642,                0.21042,                0.55912,                0.36277,                0.36255,                0.16726,                 1.9432,                 3.7407,                 1.9344,                 2.3134,             0.00046226,             0.00046226,             0.00046226
                    148,                  1.072,                 2.0645,                0.94844,                 1.1605,                0.52758,                0.45872,                0.42197,                0.21125,                0.47884,                0.42728,                0.36791,                0.17028,                 1.9483,                 3.8014,                 1.9316,                 2.2885,             0.00045401,             0.00045401,             0.00045401
                    149,                 1.0584,                 2.0407,                0.93815,                 1.1567,                0.58761,                0.43715,                0.43111,                0.21226,                0.48734,                0.45362,                  0.369,                0.16409,                 1.9634,                 3.6947,                 1.9543,                 2.2845,             0.00044576,             0.00044576,             0.00044576
                    150,                  1.051,                 2.0447,                0.93233,                 1.1469,                0.48996,                0.50244,                0.43258,                0.21104,                0.45627,                0.46667,                0.36731,                0.16675,                 1.9367,                 3.7045,                 2.0063,                 2.2597,              0.0004375,              0.0004375,              0.0004375
                    151,                 1.0517,                 2.0488,                0.93348,                 1.1556,                0.62309,                0.42243,                0.43545,                0.21012,                 0.5659,                0.39162,                0.38444,                0.17323,                 1.9609,                 3.6813,                  2.026,                 2.2878,             0.00042925,             0.00042925,             0.00042925
                    152,                 1.0567,                 2.0425,                0.92548,                 1.1444,                0.52846,                0.48306,                0.43271,                 0.2136,                0.46849,                0.44852,                0.37911,                0.16983,                  1.985,                 3.7283,                 2.0181,                 2.3602,               0.000421,               0.000421,               0.000421
                    153,                 1.0556,                 2.0487,                 0.9361,                 1.1531,                0.52205,                0.48597,                0.43585,                0.21313,                0.49897,                 0.4644,                0.38097,                0.16392,                 1.9624,                 3.7582,                 1.9266,                 2.3434,             0.00041275,             0.00041275,             0.00041275
                    154,                 1.0521,                 2.0388,                0.92273,                   1.15,                0.58967,                0.43263,                 0.4366,                 0.2114,                0.52532,                0.42695,                0.37783,                0.15984,                  1.917,                 3.7538,                 1.9973,                 2.2782,              0.0004045,              0.0004045,              0.0004045
                    155,                 1.0439,                 2.0222,                0.91846,                 1.1465,                 0.5715,                0.43494,                0.42932,                0.21031,                0.55746,                0.39402,                 0.3631,                 0.1645,                 1.9403,                 3.7323,                 1.9746,                 2.2919,             0.00039625,             0.00039625,             0.00039625
                    156,                 1.0581,                  2.022,                0.92629,                 1.1516,                0.55063,                0.43715,                0.42853,                0.21482,                0.58404,                0.38833,                0.39153,                0.17441,                 1.8999,                 3.7373,                 2.0319,                 2.2503,             0.00038799,             0.00038799,             0.00038799
                    157,                 1.0407,                 2.0293,                0.92833,                 1.1522,                0.59052,                0.43263,                0.42855,                 0.2169,                0.50507,                0.42301,                0.36132,                 0.1665,                 1.9065,                 3.7438,                   1.95,                 2.2749,             0.00037974,             0.00037974,             0.00037974
                    158,                 1.0531,                 2.0229,                0.91993,                 1.1443,                0.56891,                0.46556,                0.42693,                0.20652,                0.52691,                0.43379,                0.35947,                0.15978,                 1.9358,                   3.79,                  1.926,                 2.3119,             0.00037149,             0.00037149,             0.00037149
                    159,                 1.0311,                 1.9976,                0.91479,                 1.1417,                0.54435,                0.47576,                0.44549,                0.20789,                0.50661,                0.43773,                 0.3573,                0.16297,                 1.9352,                  3.716,                 1.9191,                 2.3142,             0.00036324,             0.00036324,             0.00036324
                    160,                 1.0144,                 1.9859,                0.89612,                 1.1285,                0.56047,                0.45496,                0.44127,                0.21481,                0.50363,                0.42243,                0.37268,                0.17231,                 1.9592,                 3.7326,                 1.8909,                 2.3369,             0.00035499,             0.00035499,             0.00035499
                    161,                  1.025,                 1.9851,                0.90088,                 1.1417,                0.55437,                 0.4542,                 0.4295,                0.21495,                 0.5166,                0.44399,                0.37823,                0.17356,                 1.9555,                 3.6869,                 1.9121,                 2.3472,             0.00034674,             0.00034674,             0.00034674
                    162,                 1.0273,                 1.9993,                0.89529,                  1.134,                0.56496,                0.45067,                 0.4313,                0.21041,                0.49152,                0.41048,                0.36241,                0.16495,                 1.9586,                 3.7189,                  1.964,                 2.3346,             0.00033848,             0.00033848,             0.00033848
                    163,                 1.0109,                 1.9918,                0.89567,                 1.1367,                 0.5401,                0.43506,                0.42113,                0.20689,                 0.4983,                 0.4147,                0.35093,                0.16777,                 1.9545,                 3.6827,                 1.9509,                 2.3131,             0.00033023,             0.00033023,             0.00033023
                    164,                 1.0071,                 1.9691,                0.87111,                 1.1163,                 0.5892,                0.44283,                0.43535,                0.20648,                0.54333,                0.39921,                 0.3525,                0.16208,                 1.9389,                 3.7667,                 1.9812,                 2.2953,             0.00032198,             0.00032198,             0.00032198
                    165,                 1.0175,                 1.9645,                0.87798,                 1.1298,                0.53573,                0.44736,                0.43194,                0.20839,                0.49418,                 0.4048,                0.35629,                0.16739,                 1.9142,                 3.8148,                 1.9954,                 2.2945,             0.00031373,             0.00031373,             0.00031373
                    166,                 1.0036,                 1.9691,                0.87766,                  1.126,                0.55164,                 0.4644,                0.42143,                0.20443,                0.51349,                0.43831,                0.36052,                0.16542,                 1.9793,                 3.8096,                 1.9859,                  2.364,             0.00030548,             0.00030548,             0.00030548
                    167,                0.99671,                 1.9615,                0.85748,                 1.1134,                0.58007,                0.41392,                0.41572,                0.19707,                0.56082,                0.39402,                0.37302,                0.16268,                 1.9473,                 3.8467,                  2.016,                 2.3354,             0.00029723,             0.00029723,             0.00029723
                    168,                 1.0148,                 1.9672,                0.87416,                 1.1249,                0.58925,                 0.4099,                0.40883,                0.20055,                0.54796,                0.40894,                0.37791,                0.16423,                 1.9552,                  3.842,                 2.0455,                 2.3479,             0.00028897,             0.00028897,             0.00028897
                    169,                 1.0107,                 1.9812,                0.87115,                 1.1287,                0.59317,                0.41596,                0.41959,                0.20608,                0.55063,                0.40422,                 0.3772,                0.16546,                 1.9276,                  3.776,                 2.0592,                 2.3064,             0.00028072,             0.00028072,             0.00028072
                    170,                 1.0184,                 1.9765,                0.87511,                 1.1243,                0.60837,                0.43657,                0.42293,                0.20154,                0.55128,                0.41048,                0.37021,                0.16594,                  1.956,                 3.8237,                  2.086,                 2.3447,             0.00027247,             0.00027247,             0.00027247
                    171,                0.99701,                 1.9392,                0.85106,                 1.1157,                0.63042,                0.39989,                 0.4271,                0.20672,                0.58578,                0.37425,                0.35732,                0.16896,                 1.9611,                 3.8242,                 2.0474,                 2.3741,             0.00026422,             0.00026422,             0.00026422
                    172,                0.98989,                 1.9515,                0.85791,                 1.1119,                0.59439,                0.41351,                0.42088,                 0.2047,                0.55138,                0.38739,                 0.3576,                0.16865,                 1.9546,                 3.8665,                 2.0277,                  2.364,             0.00025597,             0.00025597,             0.00025597
                    173,                 1.0122,                 1.9683,                0.87131,                  1.126,                0.61276,                0.43321,                0.44658,                0.21371,                0.56801,                0.40028,                0.36858,                0.17363,                 1.9667,                 3.8055,                 2.0359,                 2.3685,             0.00024772,             0.00024772,             0.00024772
                    174,                 0.9979,                 1.9525,                0.87182,                  1.121,                0.61189,                0.42143,                0.43216,                0.21137,                0.57896,                    0.4,                0.36999,                0.16907,                 1.9878,                 3.8486,                 2.0295,                 2.3788,             0.00023946,             0.00023946,             0.00023946
                    175,                0.99932,                 1.9616,                0.85107,                 1.1189,                 0.5834,                0.43147,                0.43334,                0.21429,                0.55925,                0.40305,                0.37074,                0.17025,                 2.0013,                 3.9153,                 2.0063,                 2.3935,             0.00023121,             0.00023121,             0.00023121
                    176,                 1.0003,                 1.9294,                0.85333,                 1.1188,                  0.552,                0.45474,                 0.4401,                0.21348,                0.50438,                0.43889,                0.38284,                0.17163,                 1.9861,                  3.927,                 1.9635,                 2.4028,             0.00022296,             0.00022296,             0.00022296
                    177,                0.98738,                 1.9463,                0.84724,                  1.112,                 0.6087,                0.45304,                0.44378,                0.20783,                0.55912,                0.42127,                0.37966,                0.16844,                 1.9799,                  3.892,                 1.9957,                 2.4094,             0.00021471,             0.00021471,             0.00021471
                    178,                 1.0071,                 1.9638,                0.86688,                 1.1273,                0.58768,                0.43715,                0.44794,                0.21294,                 0.5662,                0.42127,                0.39433,                0.17461,                 1.9925,                 3.9269,                 1.9779,                 2.4293,             0.00020646,             0.00020646,             0.00020646
                    179,                 0.9857,                 1.9274,                0.84107,                 1.1108,                0.58465,                0.44167,                0.44827,                 0.2177,                0.53425,                 0.4048,                0.38558,                0.17165,                 2.0065,                 3.9757,                 1.9781,                 2.4375,             0.00019821,             0.00019821,             0.00019821
                    180,                0.98586,                 1.9478,                0.84063,                 1.1164,                0.50791,                0.48029,                0.44527,                0.21548,                0.45748,                0.44657,                0.38154,                0.16976,                 1.9997,                 3.9286,                 1.9623,                 2.4178,             0.00018995,             0.00018995,             0.00018995
                    181,                0.97946,                  1.929,                0.83259,                 1.1104,                0.55762,                0.47249,                0.45503,                 0.2155,                 0.5194,                0.41558,                 0.3878,                0.17334,                 1.9881,                 3.9002,                 1.9598,                 2.3985,              0.0001817,              0.0001817,              0.0001817
                    182,                0.96803,                 1.9188,                0.82913,                 1.1039,                0.55083,                0.47778,                0.45368,                0.21129,                0.48485,                0.41558,                0.37043,                 0.1667,                  1.975,                 3.8937,                 2.0309,                 2.3525,             0.00017345,             0.00017345,             0.00017345
                    183,                0.98627,                 1.9354,                0.83949,                  1.112,                0.55096,                0.47529,                0.45384,                0.21056,                0.53585,                0.42173,                 0.3849,                0.16949,                 1.9723,                 3.8689,                 2.0633,                 2.3369,              0.0001652,              0.0001652,              0.0001652
                    184,                0.98172,                 1.9163,                0.83607,                 1.1058,                0.54018,                0.47403,                0.45329,                0.21066,                 0.5149,                0.42521,                0.39809,                 0.1724,                 2.0094,                 3.8742,                  2.053,                 2.3942,             0.00015695,             0.00015695,             0.00015695
                    185,                0.96612,                  1.913,                0.82607,                 1.1058,                0.54199,                0.46964,                0.44354,                 0.2135,                0.52347,                0.44794,                0.40693,                0.17499,                 1.9762,                 3.8711,                 2.0566,                 2.3524,              0.0001487,              0.0001487,              0.0001487
                    186,                0.97344,                 1.9163,                0.82912,                 1.1118,                0.52621,                 0.4894,                0.45203,                0.21522,                0.52371,                0.45488,                0.41254,                0.17622,                 1.9753,                 3.8841,                 2.0812,                 2.3598,             0.00014044,             0.00014044,             0.00014044
                    187,                0.96708,                 1.9174,                0.82486,                 1.1066,                0.54009,                0.46969,                0.44673,                0.21469,                0.54416,                0.41558,                0.39284,                 0.1724,                 1.9834,                 3.8844,                 2.0159,                 2.3839,             0.00013219,             0.00013219,             0.00013219
                    188,                0.97195,                 1.8941,                0.82444,                 1.0994,                0.54716,                 0.4695,                0.44906,                0.21629,                0.50776,                0.43773,                0.38674,                0.17304,                 2.0169,                  3.908,                 2.0091,                 2.4355,             0.00012394,             0.00012394,             0.00012394
                    189,                0.97051,                 1.9246,                0.83094,                 1.1035,                0.50476,                0.49086,                0.44781,                0.21192,                0.55867,                 0.4099,                0.38614,                0.17041,                 2.0013,                  3.903,                 2.0097,                 2.4217,             0.00011569,             0.00011569,             0.00011569
                    190,                0.96008,                 1.8765,                0.81929,                 1.1007,                0.52979,                0.47403,                0.44566,                 0.2169,                0.52418,                0.40932,                0.38463,                0.17037,                 1.9766,                 3.9018,                 2.0064,                 2.3809,             0.00010744,             0.00010744,             0.00010744
                    191,                0.88271,                 1.6957,                0.69651,                 1.0828,                0.52718,                0.45607,                0.44363,                 0.2196,                0.54075,                0.42637,                0.40374,                0.17796,                 1.9759,                 3.8956,                 1.9503,                 2.4196,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    192,                0.85413,                 1.6634,                0.65993,                 1.0657,                0.54849,                0.48481,                0.44481,                0.21789,                0.53677,                 0.4491,                0.41449,                 0.1788,                 1.9671,                 3.8783,                 1.9615,                 2.4161,             9.0935e-05,             9.0935e-05,             9.0935e-05
                    193,                0.83861,                 1.6486,                0.64742,                 1.0602,                0.52688,                0.48597,                0.45097,                0.21812,                0.50205,                 0.4632,                0.40981,                0.18145,                 1.9718,                 3.8765,                 1.9584,                 2.4206,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    194,                0.83428,                 1.6208,                0.63898,                 1.0564,                 0.5649,                0.49223,                0.45865,                0.21444,                0.52881,                0.45988,                0.40177,                0.17688,                  1.985,                 3.8961,                 1.9488,                 2.4374,             7.4432e-05,             7.4432e-05,             7.4432e-05
                    195,                0.84105,                 1.6359,                0.64172,                 1.0558,                 0.5663,                0.49733,                0.46478,                0.21903,                0.54487,                0.46885,                0.41182,                0.17862,                 1.9883,                 3.9232,                 1.9364,                 2.4508,              6.618e-05,              6.618e-05,              6.618e-05
                    196,                0.84358,                 1.6408,                0.64823,                 1.0584,                0.55486,                0.48366,                0.46261,                0.21743,                0.53631,                  0.429,                0.38991,                0.17466,                 1.9831,                 3.9075,                 1.9369,                 2.4455,             5.7928e-05,             5.7928e-05,             5.7928e-05
                    197,                0.82185,                 1.6051,                0.63103,                 1.0458,                0.59785,                0.44852,                0.45694,                0.21684,                0.54441,                0.41106,                0.37145,                 0.1716,                 1.9919,                 3.9236,                  1.945,                 2.4595,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    198,                 0.8169,                 1.6089,                 0.6299,                 1.0477,                0.52527,                 0.4593,                0.45016,                0.21423,                0.53206,                0.40195,                0.37399,                 0.1698,                 1.9894,                 3.9422,                 1.9561,                 2.4554,             4.1425e-05,             4.1425e-05,             4.1425e-05
                    199,                0.81111,                 1.5889,                0.61779,                 1.0385,                0.52219,                 0.4593,                0.45431,                0.21686,                0.54858,                0.41255,                0.38758,                0.17384,                 1.9946,                 3.9433,                 1.9656,                 2.4698,             3.3173e-05,             3.3173e-05,             3.3173e-05
                    200,                0.81015,                 1.5901,                0.61641,                 1.0339,                0.56077,                0.43715,                0.44538,                0.21178,                0.54418,                0.41106,                0.39257,                0.17356,                 1.9946,                 3.9584,                 1.9586,                 2.4739,             2.4922e-05,             2.4922e-05,             2.4922e-05
